STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VN170303,MYBVN1703039,QSPS Green SRI Sukuk 5.520% 06.04.2027 - T17,03-NOV-2020,4.519,4.399,4.279,105.523,106.21,106.902,5.388,34.599,-.001,-.001,-.001,.004,.004,.003,0
VN170304,MYBVN1703047,QSPS Green SRI Sukuk 5.560% 06.10.2027 - T18,03-NOV-2020,4.571,4.461,4.351,105.809,106.48,107.157,5.73,39.244,0,0,0,-.002,-.003,-.002,2
VO170305,MYBVO1703052,QSPS Green SRI Sukuk 5.600% 06.04.2028 - T19,03-NOV-2020,4.638,4.533,4.428,105.98,106.658,107.342,6.06,44.065,0,0,0,-.002,-.003,-.003,3
VO170306,MYBVO1703060,QSPS Green SRI Sukuk 5.640% 06.10.2028 - T20,03-NOV-2020,4.707,4.597,4.487,106.107,106.857,107.613,6.381,49.056,-.001,-.001,-.001,.005,.005,.004,2
VP170307,MYBVP1703075,QSPS Green SRI Sukuk 5.680% 06.04.2029 - T21,03-NOV-2020,4.761,4.651,4.541,106.312,107.1,107.895,6.692,54.206,-.001,-.001,-.001,.005,.005,.005,2
VP170308,MYBVP1703083,QSPS Green SRI Sukuk 5.720% 05.10.2029 - T22,03-NOV-2020,4.826,4.706,4.586,106.414,107.313,108.222,6.99,59.448,-.001,-.001,-.001,.006,.005,.006,0
VQ170309,MYBVQ1703099,QSPS Green SRI Sukuk 5.760% 05.04.2030 - T23,03-NOV-2020,4.887,4.767,4.647,106.524,107.461,108.409,7.28,64.833,0,0,0,-.001,-.002,-.002,0
VQ170310,MYBVQ1703107,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,03-NOV-2020,4.936,4.826,4.716,106.707,107.601,108.504,7.557,70.278,0,0,0,-.001,-.002,-.002,2
VR170311,MYBVR1703113,QSPS Green SRI Sukuk 5.840% 04.04.2031 - T25,03-NOV-2020,4.982,4.877,4.772,106.903,107.788,108.683,7.829,75.861,-.001,-.001,-.001,.007,.007,.007,3
VR170312,MYBVR1703121,QSPS Green SRI Sukuk 5.880% 06.10.2031 - T26,03-NOV-2020,5.049,4.929,4.809,106.907,107.954,109.014,8.096,81.601,0,0,0,-.002,-.002,-.002,0
VS170313,MYBVS1703137,QSPS Green SRI Sukuk 5.920% 06.04.2032 - T27,03-NOV-2020,5.084,4.974,4.864,107.172,108.164,109.167,8.349,87.33,0,0,0,-.001,-.002,-.002,2.3
VS170314,MYBVS1703145,QSPS Green SRI Sukuk 5.960% 06.10.2032 - T28,03-NOV-2020,5.138,5.018,4.898,107.256,108.371,109.501,8.594,93.108,-.001,-.001,-.001,.008,.008,.008,0
VT170315,MYBVT1703150,QSPS Green SRI Sukuk 6.000% 06.04.2033 - T29,03-NOV-2020,5.185,5.08,4.975,107.392,108.394,109.409,8.826,98.858,0,0,0,-.001,-.002,-.002,3
VT170316,MYBVT1703168,QSPS Green SRI Sukuk 6.040% 06.10.2033 - T30,03-NOV-2020,5.239,5.134,5.029,107.447,108.476,109.518,9.05,104.646,0,0,0,-.002,-.002,-.002,3.3
VU170317,MYBVU1703174,QSPS Green SRI Sukuk 6.080% 06.04.2034 - T31,03-NOV-2020,5.287,5.182,5.077,107.549,108.604,109.672,9.267,110.46,-.001,-.001,-.001,.009,.009,.009,3.3
VU170318,MYBVU1703182,QSPS Green SRI Sukuk 6.120% 06.10.2034 - T32,03-NOV-2020,5.325,5.22,5.115,107.742,108.823,109.918,9.478,116.315,0,0,0,-.001,-.001,-.001,3
VV170319,MYBVV1703198,QSPS Green SRI Sukuk 6.160% 06.04.2035 - T33,03-NOV-2020,5.371,5.261,5.151,107.845,109.003,110.177,9.681,122.146,-.001,-.001,-.001,.009,.009,.009,2
UF190287,MYBUF1902878,PLB MTN 547D 23.3.2021,03-NOV-2020,2.704,2.634,2.564,100.416,100.443,100.47,.384,.295,-.001,0,.001,-.003,-.003,-.004,1.3
UF190286,MYBUF1902860,PLB MTN 547D 26.3.2021,03-NOV-2020,2.709,2.634,2.559,100.423,100.453,100.482,.392,.307,-.002,-.001,0,-.002,-.003,-.004,0
UF200035,MYBUF2000359,PLB MTN 731D 07.3.2022,03-NOV-2020,2.88,2.805,2.73,100.743,100.842,100.941,1.3,2.352,-.001,0,.001,-.001,-.002,-.003,0
VI170337,MYBVI1703377,PR1MA IMTN 4.080% 20.10.2022,03-NOV-2020,1.909,1.878,1.847,104.16,104.221,104.282,1.886,4.555,-.003,-.001,.001,0,-.004,-.008,1.7
VK170338,MYBVK1703381,PR1MA IMTN 4.340% 18.10.2024,03-NOV-2020,2.165,2.134,2.103,108.203,108.326,108.448,3.646,15.692,.005,.007,.009,-.025,-.033,-.042,1.7
VI200155,MYBVI2001557,PR1MA IMTN 2.380% 30.07.2025,03-NOV-2020,2.289,2.258,2.227,100.405,100.544,100.683,4.431,22.562,-.001,.001,.003,.005,-.004,-.013,1.7
VK200156,MYBVK2001561,PR1MA IMTN 2.580% 30.07.2027,03-NOV-2020,2.57,2.539,2.508,100.059,100.25,100.442,6.109,42.493,.006,.008,.01,-.037,-.05,-.062,1.7
PI170011,MYBPI1700110,TMSB Senior Sukuk Murabahah 21.10.2022 (Tranche 1),03-NOV-2020,2.765,2.705,2.645,103.769,103.886,104.003,1.872,4.5,0,0,0,-.005,-.005,-.005,0
PJ170012,MYBPJ1700126,TMSB Senior Sukuk Murabahah 23.10.2023 (Tranche 2),03-NOV-2020,2.883,2.823,2.763,105.418,105.593,105.769,2.766,9.283,0,0,0,-.005,-.005,-.005,0
PK170013,MYBPK1700132,TMSB Senior Sukuk Murabahah 23.10.2024 (Tranche 3),03-NOV-2020,3,2.94,2.88,106.874,107.107,107.339,3.613,15.491,-.001,-.001,-.001,-.001,0,-.001,0
PL170014,MYBPL1700148,TMSB Senior Sukuk Murabahah 23.10.2025 (Tranche 4),03-NOV-2020,3.096,3.036,2.976,108.479,108.767,109.056,4.418,22.975,0,0,0,-.004,-.004,-.005,0
PM170015,MYBPM1700153,TMSB Senior Sukuk Murabahah 23.10.2026 (Tranche 5),03-NOV-2020,3.181,3.121,3.061,109.819,110.161,110.505,5.188,31.638,-.001,-.001,-.001,.002,.001,.001,0
PN170016,MYBPN1700169,TMSB Senior Sukuk Murabahah 22.10.2027 (Tranche 6),03-NOV-2020,3.263,3.203,3.143,111.055,111.451,111.848,5.919,41.299,0,0,0,-.004,-.004,-.004,0
PO170017,MYBPO1700175,TMSB Senior Sukuk Murabahah 23.10.2028 (Tranche 7),03-NOV-2020,3.36,3.3,3.24,112.424,112.871,113.32,6.611,51.829,.001,.001,.001,-.011,-.011,-.012,0
PP170018,MYBPP1700180,TMSB Senior Sukuk Murabahah 23.10.2029 (Tranche 8),03-NOV-2020,3.454,3.394,3.334,113.751,114.248,114.748,7.263,63.048,.003,.003,.003,-.028,-.029,-.029,0
PQ170019,MYBPQ1700196,TMSB Senior Sukuk Murabahah 23.10.2030 (Tranche 9),03-NOV-2020,3.547,3.487,3.427,114.612,115.156,115.704,7.89,75.013,.005,.005,.005,-.049,-.05,-.049,0
PR170020,MYBPR1700202,TMSB Senior Sukuk Murabahah 23.10.2031(Tranche 10),03-NOV-2020,3.644,3.584,3.524,115.761,116.351,116.945,8.471,87.329,.005,.005,.005,-.052,-.053,-.053,0
PS170021,MYBPS1700218,TMSB Senior Sukuk Murabahah 22.10.2032(Tranche 11),03-NOV-2020,3.75,3.69,3.63,116.748,117.382,118.02,9.012,99.928,.004,.004,.004,-.046,-.046,-.046,0
PT170022,MYBPT1700224,TMSB Senior Sukuk Murabahah 21.10.2033(Tranche 12),03-NOV-2020,3.826,3.776,3.726,117.997,118.561,119.128,9.523,112.835,.002,.002,.002,-.026,-.026,-.026,2.3
PU170023,MYBPU1700230,TMSB Senior Sukuk Murabahah 23.10.2034(Tranche 13),03-NOV-2020,3.902,3.852,3.802,119.756,120.356,120.96,9.996,125.826,.001,.001,.001,-.015,-.015,-.016,2.3
PV170024,MYBPV1700246,TMSB Senior Sukuk Murabahah 23.10.2035(Tranche 14),03-NOV-2020,3.996,3.936,3.876,121.294,122.056,122.824,10.429,138.692,0,0,0,-.003,-.003,-.003,0
VK180151,MYBVK1801516,DANAINFRA IMTN 4.320% 02.05.2025 - Tranche 1,03-NOV-2020,2.24,2.209,2.178,108.851,108.99,109.129,4.108,19.751,-.002,0,.002,.003,-.005,-.014,1.3
VK190023,MYBVK1900235,DANAINFRA IMTN 4.150% 12.02.2026 - TRANCHE 5,03-NOV-2020,2.339,2.318,2.297,108.931,109.04,109.149,4.72,26.086,-.002,0,.002,.006,-.005,-.015,3
VK190177,MYBVK1901779,DANAINFRA IMTN 3.340% 25.09.2026 - Tranche 11,03-NOV-2020,2.436,2.41,2.384,104.933,105.079,105.225,5.331,32.697,-.002,0,.002,.009,-.002,-.014,2.7
VN180152,MYBVN1801528,DANAINFRA IMTN 4.550% 02.05.2028 - Tranche 2,03-NOV-2020,2.686,2.655,2.624,112.581,112.806,113.031,6.424,48.212,-.005,-.003,-.001,.031,.018,.003,1.7
VN190024,MYBVN1900247,DANAINFRA IMTN 4.360% 12.02.2029 - TRANCHE 6,03-NOV-2020,2.781,2.755,2.729,111.593,111.797,112.001,6.957,57.029,-.005,-.003,-.001,.035,.02,.004,2.7
VN190178,MYBVN1901781,DANAINFRA IMTN 3.470% 26.09.2029 - Tranche 12,03-NOV-2020,2.854,2.828,2.802,104.807,105.016,105.226,7.63,67.378,-.002,0,.002,.014,-.002,-.017,2.7
VS180153,MYBVS1801535,DANAINFRA IMTN 4.900% 29.04.2033 - Tranche 3,03-NOV-2020,3.242,3.216,3.19,116.921,117.213,117.506,9.599,111.938,-.004,-.002,0,.042,.019,-.004,2
VS190025,MYBVS1900253,DANAINFRA IMTN 4.650% 10.02.2034 - TRANCHE 7,03-NOV-2020,3.314,3.278,3.242,114.243,114.66,115.08,10.035,123.673,-.004,-.002,0,.044,.02,-.002,0
VS190179,MYBVS1901798,DANAINFRA IMTN 3.620% 26.09.2034 - Tranche 13,03-NOV-2020,3.36,3.339,3.318,102.865,103.101,103.338,10.872,141.857,-.004,-.002,0,.044,.022,0,3
VX180154,MYBVX1801543,DANAINFRA IMTN 5.080% 30.04.2038 - Tranche 4,03-NOV-2020,3.65,3.629,3.608,118.373,118.674,118.976,12.094,186.625,-.003,-.001,.001,.041,.012,-.017,3
VX190026,MYBVX1900261,DANAINFRA IMTN 4.840% 11.02.2039 - TRANCHE 8,03-NOV-2020,3.697,3.666,3.635,115.079,115.528,115.979,12.441,199.808,-.003,-.001,.001,.041,.013,-.016,1.7
VX190180,MYBVX1901806,DANAINFRA IMTN 3.690% 26.09.2039 - Tranche 14,03-NOV-2020,3.727,3.696,3.665,99.499,99.916,100.336,13.466,227.903,-.002,0,.002,.027,0,-.027,1.3
VZ190027,MYBVZ1900274,DANAINFRA IMTN 4.960% 12.02.2044 - TRANCHE 9,03-NOV-2020,3.944,3.908,3.872,115.374,115.977,116.583,14.335,278.577,.004,.001,-.002,-.068,-.018,.033,0
VZ190181,MYBVZ1901819,DANAINFRA IMTN 3.800% 26.09.2044 - Tranche 15,03-NOV-2020,3.965,3.929,3.893,97.464,98.009,98.559,15.452,315.5,-.003,-.001,.001,.045,.015,-.015,0
VZ190028,MYBVZ1900282,DANAINFRA IMTN 5.060% 12.02.2049 - TRANCHE 10,03-NOV-2020,4.18,4.149,4.118,114.51,115.074,115.643,15.733,352.406,-.002,0,.002,.036,-.001,-.038,1.3
VZ190182,MYBVZ1901827,DANAINFRA IMTN 3.900% 24.09.2049 - Tranche 16,03-NOV-2020,4.227,4.191,4.155,94.571,95.148,95.73,16.844,395.326,-.002,0,.002,.032,0,-.032,0
VI170341,MYBVI1703419,SPG IMTN 4.700% 29.04.2022,03-NOV-2020,2.63,2.555,2.48,102.998,103.109,103.22,1.434,2.792,-.001,0,.001,-.004,-.005,-.007,0
VI170342,MYBVI1703427,SPG IMTN 4.730% 31.10.2022,03-NOV-2020,2.693,2.623,2.553,103.932,104.07,104.209,1.897,4.608,-.002,-.001,0,-.001,-.004,-.005,1.7
VJ170343,MYBVJ1703433,SPG IMTN 4.760% 28.04.2023,03-NOV-2020,2.753,2.678,2.603,104.786,104.97,105.155,2.342,6.79,-.001,0,.001,-.002,-.005,-.008,0
VJ170344,MYBVJ1703441,SPG IMTN 4.790% 31.10.2023,03-NOV-2020,2.795,2.72,2.645,105.696,105.917,106.139,2.787,9.41,-.001,0,.001,-.002,-.005,-.008,0
VK170345,MYBVK1703456,SPG IMTN 4.820% 30.04.2024,03-NOV-2020,2.829,2.754,2.679,106.57,106.828,107.086,3.216,12.365,-.001,0,.001,-.002,-.005,-.009,0
VK170346,MYBVK1703464,SPG IMTN 4.850% 31.10.2024,03-NOV-2020,2.859,2.789,2.719,107.469,107.743,108.017,3.636,15.666,-.001,0,.001,-.001,-.005,-.01,1.3
VL170347,MYBVL1703470,SPG IMTN 4.880% 30.04.2025,03-NOV-2020,2.877,2.812,2.747,108.378,108.664,108.95,4.046,19.296,-.002,-.001,0,.003,-.001,-.006,2.3
VL170348,MYBVL1703488,SPG IMTN 4.910% 31.10.2025,03-NOV-2020,2.909,2.849,2.789,109.243,109.535,109.828,4.447,23.233,-.001,0,.001,0,-.005,-.01,3.3
VM170349,MYBVM1703494,SPG IMTN 4.940% 30.04.2026,03-NOV-2020,2.958,2.893,2.828,109.974,110.32,110.668,4.837,27.459,-.001,0,.001,.001,-.005,-.01,2.3
VM170350,MYBVM1703502,SPG IMTN 4.970% 30.10.2026,03-NOV-2020,3,2.935,2.87,110.726,111.102,111.48,5.219,31.96,-.001,0,.001,.002,-.005,-.01,2.7
VN170351,MYBVN1703518,SPG IMTN 5.000% 30.04.2027,03-NOV-2020,3.043,2.978,2.913,111.445,111.851,112.258,5.592,36.72,-.001,0,.001,.002,-.004,-.011,2.7
VN170352,MYBVN1703526,SPG IMTN 5.020% 29.10.2027,03-NOV-2020,3.087,3.017,2.947,112.064,112.532,113.002,5.954,41.704,-.002,-.001,0,.009,.002,-.005,1.7
VO170353,MYBVO1703532,SPG IMTN 5.040% 28.04.2028,03-NOV-2020,3.133,3.063,2.993,112.633,113.132,113.633,6.307,46.911,-.001,0,.001,.003,-.004,-.012,1.3
VO170354,MYBVO1703540,SPG IMTN 5.060% 31.10.2028,03-NOV-2020,3.172,3.107,3.042,113.245,113.737,114.231,6.661,52.445,-.002,-.001,0,.011,.004,-.004,2
VP170355,MYBVP1703554,SPG IMTN 5.090% 30.04.2029,03-NOV-2020,3.216,3.151,3.086,113.825,114.344,114.866,6.998,58.089,-.001,0,.001,.004,-.004,-.012,2.3
VP170356,MYBVP1703562,SPG IMTN 5.130% 31.10.2029,03-NOV-2020,3.259,3.194,3.129,114.491,115.038,115.587,7.326,63.894,-.002,-.001,0,.013,.005,-.004,2
VQ170357,MYBVQ1703578,SPG IMTN 5.170% 30.04.2030,03-NOV-2020,3.304,3.239,3.174,115.093,115.667,116.243,7.645,69.857,-.001,0,.001,.005,-.004,-.013,2.3
VQ170358,MYBVQ1703586,SPG IMTN 5.210% 31.10.2030,03-NOV-2020,3.34,3.275,3.21,115.786,116.386,116.99,7.956,75.984,-.001,0,.001,.005,-.004,-.014,2
VR170359,MYBVR1703592,SPG IMTN 5.250% 30.04.2031,03-NOV-2020,3.368,3.308,3.248,116.514,117.093,117.675,8.259,82.255,-.001,0,.001,.006,-.004,-.014,3
VR170360,MYBVR1703600,SPG IMTN 5.290% 31.10.2031,03-NOV-2020,3.44,3.38,3.32,116.824,117.425,118.029,8.549,88.559,-.002,-.001,0,.016,.006,-.004,3
VS170368,MYBVS1703681,SPG IMTN 5.330% 30.04.2032,03-NOV-2020,3.506,3.441,3.376,117.127,117.801,118.48,8.831,94.981,-.001,0,.001,.007,-.004,-.015,2.7
VS170367,MYBVS1703673,SPG IMTN 5.370% 29.10.2032,03-NOV-2020,3.576,3.511,3.446,117.364,118.06,118.761,9.1,101.406,.004,0,-.004,-.046,-.003,.039,2.7
VT170366,MYBVT1703663,SPG IMTN 5.410% 29.04.2033,03-NOV-2020,3.625,3.56,3.495,117.798,118.518,119.242,9.367,108.013,-.001,0,.001,.008,-.003,-.015,2.3
VT170365,MYBVT1703655,SPG IMTN 5.450% 31.10.2033,03-NOV-2020,3.676,3.611,3.546,118.206,118.948,119.695,9.628,114.728,-.001,0,.001,.008,-.003,-.015,2.3
VU170364,MYBVU1703646,SPG IMTN 5.490% 28.04.2034,03-NOV-2020,3.747,3.677,3.607,118.318,119.138,119.965,9.87,121.265,-.001,0,.001,.009,-.003,-.016,1.7
VU170363,MYBVU1703638,SPG IMTN 5.530% 31.10.2034,03-NOV-2020,3.81,3.745,3.68,118.533,119.314,120.102,10.113,128.033,-.001,0,.001,.009,-.003,-.015,2
VV170362,MYBVV1703628,SPG IMTN 5.570% 30.04.2035,03-NOV-2020,3.879,3.809,3.739,118.608,119.47,120.339,10.343,134.718,-.002,-.001,0,.021,.01,-.003,1.7
VV170361,MYBVV1703610,SPG IMTN 5.610% 31.10.2035,03-NOV-2020,3.937,3.872,3.807,118.821,119.639,120.465,10.565,141.407,-.001,0,.001,.01,-.003,-.015,2.3
DZ170002,MYBDZ1700029,ALLIANCEB 6.250% 08.11.2117,03-NOV-2020,3.823,3.618,3.413,104.651,105.057,105.465,1.834,4.453,-.001,-.001,-.001,-.004,-.005,-.005,1.3
DZ190001,MYBDZ1900017,ALLIANCEB 5.950% 08.11.2117,03-NOV-2020,4.395,4.185,3.975,104.782,105.45,106.123,3.003,10.999,-.001,-.001,-.001,-.001,-.001,-.002,0
VN170383,MYBVN1703831,SUKE IMTN 6.630% 26.11.2027,03-NOV-2020,5.069,4.949,4.829,109.163,109.909,110.661,5.534,38.06,0,0,0,-.002,-.003,-.003,0
VM180335,MYBVM1803351,SUKE IMTN 6.480% 26.11.2027,03-NOV-2020,5.069,4.949,4.829,108.282,109.024,109.773,5.553,38.243,0,0,0,-.002,-.003,-.003,0
VL190276,MYBVL1902767,SUKE IMTN 6.330% 26.11.2027,03-NOV-2020,5.069,4.949,4.829,107.401,108.14,108.885,5.573,38.428,0,0,0,-.002,-.002,-.002,0
VM180340,MYBVM1803401,SUKE IMTN 5.060% 26.11.2027,03-NOV-2020,3.353,3.305,3.257,110.658,110.976,111.296,5.877,41.475,0,0,0,-.003,-.004,-.004,0
VL190280,MYBVL1902809,SUKE IMTN 4.960% 26.11.2027,03-NOV-2020,3.353,3.305,3.257,110.033,110.351,110.669,5.892,41.618,0,0,0,-.003,-.003,-.004,0
VN170388,MYBVN1703880,SUKE IMTN 5.100% 26.11.2027,03-NOV-2020,3.352,3.304,3.256,110.914,111.233,111.553,5.871,41.419,-.001,-.001,-.001,.003,.003,.003,0
UZ170177,MYBUZ1701773,HLFG Perpetual Capital Securities (Tranche 1),03-NOV-2020,3.547,3.437,3.327,103.328,103.55,103.774,1.916,4.774,0,0,0,-.004,-.005,-.004,2.3
UZ190051,MYBUZ1900516,HLFG Perpetual Capital Securities (Tranche 2),03-NOV-2020,3.705,3.585,3.465,103.531,103.92,104.311,3.115,11.671,-.001,-.001,-.001,.001,0,0,0
UZ170178,MYBUZ1701781,HLBB Perpetual Capital Securities (Tranche 1),03-NOV-2020,3.457,3.337,3.217,103.312,103.555,103.799,1.919,4.786,0,0,0,-.004,-.004,-.005,0
UZ190052,MYBUZ1900524,HLBB Perpetual Capital Securities (Tranche 2),03-NOV-2020,3.605,3.485,3.365,103.537,103.928,104.319,3.121,11.704,-.001,-.001,-.001,0,.001,0,0
VN190105,MYBVN1901054,HLISB T2 Sukuk Murabahah (Tranche 1),03-NOV-2020,2.925,2.884,2.843,104.439,104.582,104.725,3.293,13.06,0,0,0,-.003,-.003,-.004,0
VZ170387,MYBVZ1703876,HLISB Perpetual Sukuk Wakalah (Tranche 1),03-NOV-2020,3.457,3.337,3.217,103.312,103.555,103.799,1.919,4.786,0,0,0,-.004,-.004,-.005,0
VZ170398,MYBVZ1703983,MAYBANKISLM IMTN 4.950% PERPETUAL,03-NOV-2020,3.323,3.248,3.173,103.287,103.442,103.597,1.964,4.978,-.001,0,.001,-.002,-.004,-.007,0
VI170403,MYBVI1704037,FPSB IMTN 4.650% 21.12.2022,03-NOV-2020,2.807,2.776,2.745,103.782,103.847,103.912,1.994,5.108,0,0,0,-.005,-.005,-.005,2.7
VI180086,MYBVI1800868,FPSB IMTN 4.800% 13.03.2023,03-NOV-2020,2.871,2.84,2.809,104.368,104.441,104.513,2.217,6.161,0,0,0,-.005,-.005,-.005,2.7
VI180258,MYBVI1802583,FPSB IMTN 4.850% 07.09.2023,03-NOV-2020,2.948,2.912,2.876,105.148,105.249,105.35,2.639,8.535,0,0,0,-.005,-.005,-.005,1.7
VI180312,MYBVI1803128,FPSB IMTN 4.850% 02.11.2023,03-NOV-2020,2.96,2.929,2.898,105.383,105.474,105.565,2.79,9.429,0,0,0,-.005,-.005,-.005,2.3
VI190290,MYBVI1902904,FPSB IMTN 3.900% 17.12.2024,03-NOV-2020,3.095,3.054,3.013,103.088,103.249,103.409,3.74,16.621,0,0,0,-.002,-.002,-.002,0
VK180257,MYBVK1802571,FPSB IMTN 5.050% 05.09.2025,03-NOV-2020,3.159,3.128,3.097,108.419,108.564,108.709,4.278,21.704,0,0,0,-.004,-.004,-.004,2.3
VK180311,MYBVK1803116,FPSB IMTN 5.050% 31.10.2025,03-NOV-2020,3.186,3.145,3.104,108.544,108.742,108.939,4.432,23.116,.005,.005,.005,-.029,-.028,-.029,0
VK190173,MYBVK1901738,FPSB IMTN 3.985% 11.09.2026,03-NOV-2020,3.243,3.212,3.181,103.925,104.093,104.261,5.182,31.288,.019,.019,.019,-.104,-.105,-.105,2
VG180253,MYBVG1802538,PRASARANA IMTN 3.940% 07.09.2021 - Series 9,03-NOV-2020,1.836,1.8,1.764,101.752,101.782,101.813,.827,1.098,-.002,0,.002,-.004,-.006,-.007,0
VH170406,MYBVH1704062,PRASARANA IMTN 4.050% 28.12.2021 - Series 1,03-NOV-2020,1.86,1.834,1.808,102.477,102.507,102.537,1.11,1.805,-.003,-.001,.001,-.002,-.005,-.007,2
VI180254,MYBVI1802542,PRASARANA IMTN 4.030% 07.09.2023 - Series 10,03-NOV-2020,2.044,2.018,1.992,105.458,105.531,105.605,2.677,8.726,.007,.009,.011,-.025,-.031,-.037,2.3
VK180080,MYBVK1800807,PRASARANA IMTN 4.390% 07.03.2025 - Series 4,03-NOV-2020,2.202,2.171,2.14,109.014,109.149,109.283,3.953,18.433,.001,.003,.005,-.01,-.018,-.028,1.3
VK180255,MYBVK1802555,PRASARANA IMTN 4.160% 05.09.2025 - Series 11,03-NOV-2020,2.284,2.253,2.222,108.545,108.693,108.841,4.377,22.441,-.001,.001,.003,.001,-.009,-.019,1.3
VN170407,MYBVN1704078,PRASARANA IMTN 4.530% 28.12.2027 - Series 2,03-NOV-2020,2.658,2.627,2.596,112.113,112.327,112.543,6.086,43.801,.008,.01,.012,-.059,-.074,-.087,1.3
VN180081,MYBVN1800819,PRASARANA IMTN 4.620% 08.03.2028 - Series 5,03-NOV-2020,2.68,2.659,2.638,112.856,113.005,113.155,6.264,46.136,.009,.011,.013,-.068,-.083,-.097,3
VN180256,MYBVN1802567,PRASARANA IMTN 4.320% 07.09.2028 - Series 12,03-NOV-2020,2.778,2.747,2.716,110.798,111.029,111.26,6.672,52.199,.011,.013,.015,-.085,-.1,-.116,1.7
VS170408,MYBVS1704085,PRASARANA IMTN 4.930% 28.12.2032 - Series 3,03-NOV-2020,3.169,3.138,3.107,117.639,117.983,118.327,9.265,105.475,.003,.005,.007,-.037,-.058,-.081,1.3
VS180082,MYBVS1800826,PRASARANA IMTN 4.940% 08.03.2033 - Series 6,03-NOV-2020,3.201,3.165,3.129,117.617,118.02,118.425,9.45,109.065,.002,.004,.006,-.025,-.048,-.071,0
VX180083,MYBVX1800834,PRASARANA IMTN 5.120% 08.03.2038 - Series 7,03-NOV-2020,3.627,3.591,3.555,119.093,119.609,120.128,11.942,182.902,-.002,0,.002,.027,-.002,-.031,0
VZ180084,MYBVZ1800847,PRASARANA IMTN 5.250% 06.03.2043 - Series 8,03-NOV-2020,3.879,3.843,3.807,120.357,120.965,121.576,13.903,260.25,-.002,0,.002,.032,-.001,-.036,0
VH180002,MYBVH1800027,EDRA ENERGY IMTN 5.610% 05.01.2022 - Tranche No 1,03-NOV-2020,2.994,2.919,2.844,102.977,103.065,103.152,1.113,1.817,-.002,-.001,0,-.005,-.006,-.008,0
VI180003,MYBVI1800033,EDRA ENERGY IMTN 5.640% 05.07.2022 - Tranche No 2,03-NOV-2020,3.055,2.99,2.925,104.169,104.277,104.385,1.567,3.309,-.002,-.001,0,-.004,-.005,-.007,2
VI180004,MYBVI1800041,EDRA ENERGY IMTN 5.670% 05.01.2023 - Tranche No 3,03-NOV-2020,3.122,3.052,2.982,105.298,105.448,105.599,2.008,5.196,-.001,0,.001,-.004,-.007,-.009,1.3
VJ180005,MYBVJ1800056,EDRA ENERGY IMTN 5.700% 05.07.2023 - Tranche No 4,03-NOV-2020,3.195,3.12,3.045,106.354,106.552,106.751,2.438,7.454,-.001,0,.001,-.004,-.006,-.009,0
VJ180006,MYBVJ1800064,EDRA ENERGY IMTN 5.730% 05.01.2024 - Tranche No 5,03-NOV-2020,3.245,3.17,3.095,107.42,107.655,107.89,2.857,10.064,-.001,0,.001,-.003,-.006,-.009,0
VK180007,MYBVK1800070,EDRA ENERGY IMTN 5.760% 05.07.2024 - Tranche No 6,03-NOV-2020,3.287,3.222,3.157,108.476,108.71,108.945,3.265,13.003,-.001,0,.001,-.002,-.006,-.01,2.3
VK180008,MYBVK1800088,EDRA ENERGY IMTN 5.790% 03.01.2025 - Tranche No 7,03-NOV-2020,3.328,3.263,3.198,109.492,109.757,110.023,3.656,16.214,-.001,0,.001,-.002,-.006,-.011,2.7
VL180009,MYBVL1800094,EDRA ENERGY IMTN 5.820% 04.07.2025 - Tranche No 8,03-NOV-2020,3.379,3.319,3.259,110.45,110.723,110.997,4.045,19.773,-.001,0,.001,-.001,-.006,-.01,3
VL180010,MYBVL1800102,EDRA ENERGY IMTN 5.850% 05.01.2026 - Tranche No 9,03-NOV-2020,3.417,3.357,3.297,111.432,111.734,112.036,4.424,23.616,-.001,0,.001,-.001,-.005,-.011,3
VM180011,MYBVM1800118,EDRA ENERGY IMTN 5.880% 03.07.2026 - Tranche No 10,03-NOV-2020,3.451,3.391,3.331,112.393,112.721,113.051,4.786,27.64,-.001,0,.001,0,-.006,-.012,3
VM180012,MYBVM1800126,EDRA ENERGY IMTN 5.910% 05.01.2027 - Tranche No 11,03-NOV-2020,3.475,3.415,3.355,113.41,113.767,114.125,5.149,32.02,-.002,-.001,0,.007,.001,-.005,3
VN180013,MYBVN1800132,EDRA ENERGY IMTN 5.940% 05.07.2027 - Tranche No 12,03-NOV-2020,3.505,3.44,3.375,114.363,114.779,115.197,5.497,36.573,-.002,-.001,0,.008,.001,-.005,2.3
VN180014,MYBVN1800140,EDRA ENERGY IMTN 5.970% 05.01.2028 - Tranche No 13,03-NOV-2020,3.541,3.476,3.411,115.254,115.699,116.147,5.836,41.33,.004,0,-.004,-.032,-.005,.022,2.7
